original_snr,original_peak_value,original_energy,doppler_shift,processed_snr,snr_improvement,processed_energy,signal_idx,transient_length,steady_length,transient_ratio
13.204645153890525,0.46777344,26.707314497911828,39574.4476938158,17.17448741146586,3.969842257575337,119.38799067888698,1,230,538,0.2994791666666667
16.31545793488307,0.7504883,77.1810726152445,54174.44239583611,12.271258436789358,-4.044199498093713,140.23415946243054,2,230,538,0.2994791666666667
13.800417516008954,0.98046875,167.4894290052099,61843.01834550102,9.902523972530355,-3.897893543478599,158.629185133985,3,111,657,0.14453125
17.600019537041128,0.8334961,97.17268978787249,53881.46015038855,14.468326280744812,-3.131693256296316,189.3100572484136,4,230,538,0.2994791666666667
13.776348269324325,0.23144531,6.278705138311965,48571.03959482877,15.577598729842137,1.801250460517812,82.20382210188657,5,230,538,0.2994791666666667
13.737495096063839,0.8623047,136.8443216527054,34228.62095667733,20.542566239118877,6.805071143055038,111.39897418083923,6,230,538,0.2994791666666667
14.15471570240183,0.55371094,27.441374613228454,78465.71298278918,10.690688997541805,-3.464026704860025,80.63637899325875,7,230,538,0.2994791666666667
16.047120168734132,0.7939453,74.17485871454078,46097.42835782987,34.12832933596408,18.08120916722995,135.36806455648664,8,230,538,0.2994791666666667
17.446113123508155,0.81884766,86.76055548157403,54711.409567051014,13.859341219300719,-3.5867719042074366,176.1174390662002,9,230,538,0.2994791666666667
16.075189955720887,0.87060547,99.03586167758384,60267.54851378375,8.390131744328812,-7.685058211392075,146.2138547628001,10,230,538,0.2994791666666667
12.49139145532248,1.0,209.05507374678865,63573.164093760985,6.151943825795033,-6.339447629527447,159.1953778075386,11,230,538,0.2994791666666667
15.2577994802267,0.6245117,43.45322072615504,64854.41276965156,11.216629940397434,-4.041169539829266,121.25952070051935,12,230,538,0.2994791666666667
16.715550278739965,0.89501953,124.35539255971759,57224.043280884674,9.997994116658495,-6.71755616208147,122.42301352669033,13,230,538,0.2994791666666667
10.909310015491196,0.9838867,164.86234426667158,55356.8508045896,8.40322609022418,-2.5060839252670153,159.0355288250598,14,230,538,0.2994791666666667
11.147614244030395,0.21435547,3.8886282424495864,63244.20674306228,13.625588355106487,2.477974111076092,75.76057202605841,15,124,644,0.16145833333333334
13.526710612001304,0.54833984,21.798132481477303,70702.90588315976,10.968558020091502,-2.5581525919098027,60.25778956001529,16,230,538,0.2994791666666667
14.684452503137686,1.0,194.3950824785424,62770.569970450946,8.900544838246221,-5.783907664891466,158.18126338891898,17,230,538,0.2994791666666667
11.987763626186707,0.44482422,18.146980971656966,79185.89184125332,22.974021626602024,10.986258000415317,112.08903067890309,18,230,538,0.2994791666666667
11.680198325148814,0.1772461,3.5295136061881607,72473.37538315622,7.683855988990512,-3.9963423361583015,146.1788847493291,19,230,538,0.2994791666666667
16.04631589149359,0.60009766,46.66446801636083,55876.7009507881,14.441154620703662,-1.6051612707899299,98.22747150980209,20,230,538,0.2994791666666667
15.89207482058745,0.7319336,57.013995077714405,61282.494243967,13.030643995951841,-2.861430824635608,127.63854530024135,21,230,538,0.2994791666666667
18.871637777575106,0.8564453,99.12990986397284,64009.762563146935,11.274043356004578,-7.597594421570529,101.08990105731631,22,87,681,0.11328125
14.414845619611949,0.5527344,42.85013599096601,65109.22366042532,9.846781551826213,-4.568064067785736,94.50398794145683,23,97,671,0.12630208333333334
12.752941250754414,0.2211914,3.396447168565724,64078.75274765316,9.756279926284371,-2.9966613244700433,87.15070596231797,24,230,538,0.2994791666666667
15.931777552740627,0.5761719,43.573962711000846,59682.01550474378,15.10447901446597,-0.8272985382746576,102.08445982856877,25,230,538,0.2994791666666667
11.41917682649857,0.1928711,3.541422594729225,68332.52523633333,14.701178304743866,3.282001478245297,46.56587549446369,26,230,538,0.2994791666666667
13.91678186159805,0.51660156,33.61492981506497,56237.89833410647,10.79806236736182,-3.1187194942362293,106.04754698146684,27,230,538,0.2994791666666667
14.103244262450318,0.2607422,6.403823871276369,51725.35162008883,8.523671732560402,-5.579572529889916,133.03025070462218,28,230,538,0.2994791666666667
15.042638126305029,0.9692383,192.51387271584602,58612.392874534584,10.108256502630436,-4.934381623674593,164.73468959827957,29,230,538,0.2994791666666667
15.200903925636682,0.9580078,177.20977670156753,61216.090837012365,11.034271627089575,-4.166632298547107,81.97006647012935,30,78,690,0.1015625
14.75466319105955,0.63720703,26.931793202572077,73251.86885018394,14.952776884170092,0.1981136931105425,100.32417738053292,31,230,538,0.2994791666666667
13.707602293229757,0.8881836,122.81007982503228,42566.56520328712,18.479689375039776,4.772087081810019,130.18739584081112,32,230,538,0.2994791666666667
18.08399396392849,0.7944336,84.41035763789736,55754.11808170519,12.834393382375282,-5.2496005815532065,109.3202329809285,33,230,538,0.2994791666666667
13.598625947623832,1.0,204.789931896606,61891.48945834309,9.478625118765319,-4.1200008288585135,161.44206711530535,34,230,538,0.2994791666666667
15.164516084661706,0.609375,34.191117258597174,66355.60135975845,10.8330402508835,-4.331475833778207,71.45967993762878,35,230,538,0.2994791666666667
17.315438636442472,0.78808594,99.83566108866489,55794.872884444056,9.177885936398907,-8.137552700043566,96.93952638481946,36,230,538,0.2994791666666667
13.249032455018781,0.9711914,168.28099807824154,57807.0416636492,7.293738077854018,-5.955294377164764,168.7980870205581,37,103,665,0.13411458333333334
13.111848211368072,0.50097656,22.761660318744077,73159.53209098801,11.370718236818076,-1.7411299745499953,86.51962789679757,38,85,683,0.11067708333333333
13.472128141962997,0.5566406,24.76399631405838,70523.2151387936,12.292666284628773,-1.1794618573342248,59.8684276808535,39,122,646,0.15885416666666666
