original_snr,original_peak_value,original_energy,doppler_shift,processed_snr,snr_improvement,processed_energy,signal_idx,transient_length,steady_length,transient_ratio
12.602355266551545,0.9560547,134.01413289175477,50604.70094986598,16.960021258902277,4.357665992350732,118.79822695547085,1,230,538,0.2994791666666667
15.112384966664344,0.56103516,47.1195838661224,56137.21577325466,8.943172767299862,-6.169212199364482,88.7048518836459,2,77,691,0.10026041666666667
13.4559589938885,0.76220703,70.93361678417224,64454.13164622734,10.216444243537193,-3.239514750351306,56.944229527780465,3,230,538,0.2994791666666667
15.451969467830795,0.8520508,101.63925544725159,60684.24518095376,9.938084691421427,-5.513884776409368,106.07466461055458,4,230,538,0.2994791666666667
16.900952521166744,0.91015625,105.15842061721352,49811.65285633191,17.8108834581274,0.9099309369606559,57.85014016282143,5,230,538,0.2994791666666667
14.996600862797852,0.9111328,138.03032898421174,67981.84155758069,6.569759738943583,-8.426841123854269,107.93291489759244,6,94,674,0.12239583333333333
12.079021475512908,1.0,175.70084282309193,53523.22949697314,7.514677885121353,-4.564343590391555,146.29020073205533,7,230,538,0.2994791666666667
17.251188207725797,0.9555664,105.76000917832218,63481.4205983174,10.40640955614073,-6.844778651585067,91.83374599179524,8,230,538,0.2994791666666667
16.613226342961227,0.8588867,112.70569786146297,54693.48304644736,12.389838088163332,-4.223388254797895,103.60071858857611,9,230,538,0.2994791666666667
14.537352954178049,0.8105469,100.78570441160252,66542.63092294963,12.68577631844268,-1.851576635735368,125.32880768737803,10,116,652,0.15104166666666666
14.311975401192502,0.34277344,11.855733106143045,81453.61129596664,6.6824915231622315,-7.62948387803027,176.36437915575397,11,230,538,0.2994791666666667
14.083171301461894,0.984375,135.46969707078784,49899.117983800366,13.978367737840077,-0.10480356362181631,102.30979628412504,12,230,538,0.2994791666666667
14.619799019520524,0.6191406,68.0107350262142,60470.87992532345,11.47212024888971,-3.147678770630815,121.52796395201092,13,230,538,0.2994791666666667
13.954632099547107,0.95751953,120.0646124651353,48263.85815830468,17.38975006431768,3.4351179647705745,68.69989460805488,14,230,538,0.2994791666666667
17.107351571064346,0.78125,82.22362689917308,59081.123416831244,11.829003546682294,-5.278348024382051,106.20495414843691,15,230,538,0.2994791666666667
13.290798719577793,0.7558594,59.502829969977824,36043.85427803275,20.474950170930736,7.1841514513529425,160.66843399637412,16,230,538,0.2994791666666667
16.36116152316954,0.69384766,46.554874255017594,57987.93824734259,11.315246202035482,-5.045915321134057,112.76200601226246,17,230,538,0.2994791666666667
16.456260636142964,0.8696289,119.99984528375279,61642.627689938425,10.827841514031224,-5.62841912211174,121.73583715078752,18,78,690,0.1015625
15.62694395912364,0.6201172,55.3232584580048,44774.040425848674,12.286666166915449,-3.340277792208191,122.89748541270508,19,230,538,0.2994791666666667
16.366579742003303,0.8544922,110.84949944385929,52120.71629881853,9.278689555384263,-7.08789018661904,145.5676493844585,20,230,538,0.2994791666666667
17.124779847179184,0.69433594,65.39878702621132,37439.39199943996,17.160685286744737,0.035905439565553365,132.16640139532774,21,230,538,0.2994791666666667
15.709743862556733,0.8359375,136.82125723359567,39497.856108885644,17.759163404229234,2.049419541672501,135.800985842668,22,230,538,0.2994791666666667
17.204761487338995,0.87646484,136.67927318287275,43616.29435495754,14.052537595429815,-3.1522238919091805,118.16433011415765,23,230,538,0.2994791666666667
16.62629780934823,0.74072266,80.37594448609099,57623.7865158543,13.403103150716744,-3.2231946586314866,108.5485782145609,24,230,538,0.2994791666666667
16.489662002223305,0.859375,74.78840541902574,48336.90639003416,17.464344290869718,0.974682288646413,110.38062298651961,25,230,538,0.2994791666666667
15.180210005467858,0.80078125,62.43788171011659,42279.37054776829,15.660956078712317,0.4807460732444593,92.67791343769694,26,230,538,0.2994791666666667
15.281540503182553,0.4663086,25.27367661206087,49099.43691853274,13.961128681698094,-1.3204118214844591,103.71178408712113,27,230,538,0.2994791666666667
15.858225251759293,0.83447266,125.73070959664408,42672.84795050142,18.089375867374955,2.231150615615661,113.1880644494291,28,94,674,0.12239583333333333
17.375532280645775,0.8066406,118.4886927687497,44784.48332522052,23.38613054331757,6.010598262671795,155.1928438584168,29,230,538,0.2994791666666667
16.614631807280702,0.8095703,90.97296811222006,50753.16882481725,16.31911124702802,-0.29552056025268314,77.41497156238421,30,230,538,0.2994791666666667
14.72877417956726,0.5151367,27.417743900960527,38577.38664203696,30.783635880551763,16.054861700984503,137.46369584664075,31,230,538,0.2994791666666667
17.65046441928115,0.86083984,145.7787551416649,56015.086617214525,7.146507126241108,-10.503957293040042,152.7961713384945,32,230,538,0.2994791666666667
15.642102951662725,0.87939453,118.93847881230428,49217.119526682654,13.424742309645989,-2.217360642016736,133.13493727523084,33,230,538,0.2994791666666667
12.683478155869048,0.84716797,102.1595496171114,65718.47541953794,18.176531406930422,5.493053251061374,93.13591930018326,34,230,538,0.2994791666666667
15.23144868452164,0.69091797,70.09717661235833,65546.20912626352,6.962685321644156,-8.268763362877483,164.99048525770024,35,230,538,0.2994791666666667
15.696822559667826,0.84716797,112.21289697700956,38753.87094401159,14.229254138526091,-1.4675684211417348,118.52719865801708,36,230,538,0.2994791666666667
15.269771808641778,0.93066406,100.13383546677281,61730.16495470633,10.592750571356088,-4.67702123728569,97.53154851537579,37,230,538,0.2994791666666667
15.491943292334398,0.79785156,83.1192774006356,57957.041318168565,12.760731695669506,-2.7312115966648918,127.96357765352641,38,77,691,0.10026041666666667
15.429503662015971,0.7451172,47.85916227496924,65962.36549029875,12.331892709229827,-3.0976109527861446,86.19538554712406,39,97,671,0.12630208333333334
14.668934683694353,0.73095703,50.08617353801198,44382.18266823075,20.801879266368964,6.132944582674611,121.79006789981716,40,230,538,0.2994791666666667
16.298818452955313,0.5991211,43.286769145597155,68198.28429195406,8.985257819974596,-7.3135606329807175,107.38553505311987,41,81,687,0.10546875
15.736488386000476,0.92626953,149.0405970798312,65007.174224619404,9.018832252836464,-6.717656133164011,124.4544379093812,42,77,691,0.10026041666666667
