original_snr,original_peak_value,original_energy,doppler_shift,processed_snr,snr_improvement,processed_energy,signal_idx,transient_length,steady_length,transient_ratio
12.230491115553653,0.19384766,3.2431063822406747,58392.308079357295,5.7009603072936414,-6.529530808260011,206.99822796800294,1,230,538,0.2994791666666667
12.1518534533569,0.33251953,11.80020067305496,31681.328267547648,17.791049125207856,5.639195671850956,206.12343772979577,2,230,538,0.2994791666666667
12.11567603254064,0.46777344,21.3062311940597,31564.598304072137,29.395492980978215,17.279816948437578,135.09802710341276,3,230,538,0.2994791666666667
13.619570776892026,0.84033203,142.91947967597838,43657.37506888861,25.483452392523517,11.863881615631492,105.18711195661095,4,230,538,0.2994791666666667
10.804783796045532,0.1694336,2.2821388297845706,45925.52636912805,27.00272362629606,16.197939830250526,133.59875501767314,5,230,538,0.2994791666666667
13.038763068306567,0.39257812,16.773496816355646,42215.91343139523,15.758409677909405,2.7196466096028384,109.75660427788317,6,230,538,0.2994791666666667
13.476120188670802,0.34277344,14.426181784422855,32362.105140970394,20.06573687511296,6.5896166864421595,94.36822934479811,7,230,538,0.2994791666666667
14.847037751388356,0.63183594,42.324795263738835,46739.83998218681,15.240547625604357,0.3935098742160008,163.61803105743797,8,230,538,0.2994791666666667
12.391704619455135,0.2109375,4.906992891545803,42451.51605356917,20.052455654130252,7.660751034675117,98.4256428583862,9,230,538,0.2994791666666667
12.796152091450937,0.25830078,6.422269791543556,39751.467242913655,17.615770240010526,4.81961814855959,128.00877837444133,10,230,538,0.2994791666666667
12.696977159825785,0.36132812,15.501831290269708,61373.85060511275,10.750087807394015,-1.9468893524317696,123.65068176686982,11,230,538,0.2994791666666667
11.64594182483616,0.25195312,7.842897422103518,33581.63320658488,14.860270739913757,3.214328915077596,110.08226416548997,12,230,538,0.2994791666666667
11.172911076083142,0.25097656,4.05605983350381,48797.306243459425,19.541809862314,8.368898786230858,122.42503772527755,13,230,538,0.2994791666666667
10.784832455232818,0.3100586,10.98929594867051,23328.251813627157,16.641788766311493,5.856956311078674,147.6507603101358,14,230,538,0.2994791666666667
13.435735769031844,0.8022461,89.48485067763099,25745.292860277943,18.959705052398373,5.5239692833665295,96.18109396249724,15,230,538,0.2994791666666667
11.967582869187435,0.42089844,12.998100268627933,49763.49261946821,15.508414970933273,3.5408321017458384,136.25322218240376,16,230,538,0.2994791666666667
13.709462321605326,0.37451172,14.648290191161772,38980.90320772006,24.808563688279968,11.099101366674642,107.94564867645833,17,230,538,0.2994791666666667
11.99462956474308,0.91552734,143.03116098755217,33533.28015240379,13.937106223103857,1.9424766583607767,165.71070613727107,18,230,538,0.2994791666666667
10.666679231642128,0.3461914,9.847947115557718,39752.11104144436,19.92406060237527,9.257381370733142,150.03568285514413,19,230,538,0.2994791666666667
15.801652028728988,0.31933594,12.62963100051055,34643.00225616169,17.201831872233214,1.400179843504226,149.57495211922657,20,230,538,0.2994791666666667
14.367834595391919,0.5126953,33.788070278426616,30430.736879953867,15.241594617834174,0.873760022442255,144.99213656273946,21,230,538,0.2994791666666667
12.521509127386212,0.33984375,16.14542941170589,35769.44981129059,19.677195681822596,7.155686554436384,144.79564687186328,22,230,538,0.2994791666666667
13.850908264509577,0.48535156,28.03660465530443,35699.29437737806,16.896822717545675,3.0459144530360973,166.91684251113412,23,230,538,0.2994791666666667
13.356523107998646,0.83984375,116.823039291779,37443.39253003934,14.037290907599234,0.6807677996005879,115.95986173850476,24,230,538,0.2994791666666667
12.660800752141991,0.85839844,100.25354214650702,43236.17234887755,20.54263428770279,7.881833535560798,108.64064862169985,25,230,538,0.2994791666666667
12.36850189731204,0.16992188,3.522478105289845,46144.28055590376,13.860484307470811,1.491982410158771,195.29586051689188,26,230,538,0.2994791666666667
13.634110259872239,0.55322266,45.72918799957081,19751.639822853722,17.620238197201203,3.9861279373289644,102.13099145849108,27,230,538,0.2994791666666667
11.18444370159451,0.20996094,5.307567841510133,36898.66910873031,19.466944412076536,8.282500710482026,114.31123263908304,28,230,538,0.2994791666666667
10.541510154799223,0.26953125,8.007397397739187,42364.8623294605,18.734455406485257,8.192945251686034,108.41902577614889,29,230,538,0.2994791666666667
12.270541111765992,0.8183594,94.16153481150496,20983.161756887308,24.7335374177217,12.462996305955707,90.91758901943413,30,230,538,0.2994791666666667
11.271653020348339,0.8901367,153.34476951656796,33138.876816038224,20.20800402530654,8.936351004958201,112.02518308580137,31,230,538,0.2994791666666667
13.931693448373936,0.8618164,162.48734287068584,28446.73439912727,18.273889988335785,4.342196539961849,134.03465098685552,32,230,538,0.2994791666666667
13.387343523933621,0.4794922,29.446993567470443,34843.531049723206,23.56194321596384,10.174599692030219,96.42882297934001,33,230,538,0.2994791666666667
14.73012775399528,0.7885742,81.21677359155025,30779.90588326483,17.533616713762285,2.803488959767005,91.40185750058338,34,230,538,0.2994791666666667
12.74092513911566,0.38671875,15.380907016445708,57310.17721009894,7.678718605733499,-5.062206533382161,200.07256905097347,35,230,538,0.2994791666666667
12.05653530543822,0.25976562,7.356961709435012,34831.90248388636,28.938059810316123,16.881524504877902,117.99830099033919,36,230,538,0.2994791666666667
11.610004350959965,0.21533203,4.268452653139552,43419.686167007174,19.467068417190156,7.8570640662301905,113.54190114381048,37,230,538,0.2994791666666667
11.937507420864488,0.22021484,3.774435264303102,44171.17234941978,19.87065149891286,7.933144078048372,115.54290845462424,38,230,538,0.2994791666666667
