individual_id,route,signal_idx,snr,ref1_correlation,ref1_euclidean_dist,ref1_dtw_dist,ref2_correlation,ref2_euclidean_dist,ref2_dtw_dist,ref3_correlation,ref3_euclidean_dist,ref3_dtw_dist,ref4_correlation,ref4_euclidean_dist,ref4_dtw_dist,ref5_correlation,ref5_euclidean_dist,ref5_dtw_dist,spectral_max,spectral_mean,spectral_std,spectral_skewness,spectral_kurtosis,spectral_crest,bandwidth_90percent,bandwidth_ratio,odd_even_ratio,wavelet_approx_mean,wavelet_approx_std,wavelet_approx_max,wavelet_approx_energy,wavelet_detail_1_mean,wavelet_detail_1_std,wavelet_detail_1_max,wavelet_detail_1_energy,wavelet_detail_2_mean,wavelet_detail_2_std,wavelet_detail_2_max,wavelet_detail_2_energy,wavelet_detail_3_mean,wavelet_detail_3_std,wavelet_detail_3_max,wavelet_detail_3_energy,wavelet_detail_4_mean,wavelet_detail_4_std,wavelet_detail_4_max,wavelet_detail_4_energy,wavelet_detail_5_mean,wavelet_detail_5_std,wavelet_detail_5_max,wavelet_detail_5_energy,wavelet_entropy,envelope_mean,envelope_std,envelope_max,envelope_min,envelope_dynamic_range,envelope_variation_mean,envelope_variation_std,envelope_variation_max,phase_std,phase_mean_abs_diff,freq_mean,freq_std,freq_max,freq_min,freq_range,mean_freq_offset,modulation_index,envelope_spectral_peak,envelope_spectral_mean,freq_spectral_peak,freq_spectral_mean
aircraft_102,I,1,19.893360126299527,0.037713551474070836,0.02174096772026513,4.074325093601802,-0.0057774917332744325,0.01646475379961917,4.386799089497161,-0.019041431044762067,0.017310315535419837,4.122750473673147,-0.02109358115488678,0.017103107651513644,4.238532370248669,0.013578417013045106,0.021810648645537205,4.101369270409181,23.72228259502866,1.5804038227682817,5.683482262661016,2.6395671247455055,9.84949629705308,15.010266523828076,29947.91666666667,0.05989583333333334,0.36604025979526283,0.13369482010943157,0.3657698612547592,1.1077474812600978,4.54985688979257,0.00626621282799794,0.05334508708937846,0.2807052824274929,0.08654891219337413,-0.010118539059447249,1.4526010294619005,3.311959319287802,113.94821532382942,0.004481300835394813,0.6232900135589018,1.3827450274866833,39.6280733520622,-0.0009332939623543727,0.05626835452104208,0.20368290280685153,0.6238987553507911,-2.6986060588816334e-06,0.0031617802331249307,0.01384269538177015,0.0038687854101959766,1.027968923834207,0.5466657226808808,0.3205401886007325,1.0131581463501356,0.0044565859948033386,1.0087015603553322,0.003275242915120809,0.005733467347446394,0.1033527759957728,72.73995735142033,0.3159816509248028,49540.46330330757,15036.611098255704,171724.29882322962,-28452.059334223915,200176.35815745353,-200459.53669669243,0.5863550160576826,419.8392750189164,2.0714149690268795,38047075.81694022,356924.5750835595
aircraft_102,I,2,19.674493140653667,-0.045560439739623114,0.0219106886388364,4.058395235880152,-0.0440310352365958,0.01554596486567432,4.0983831060534115,0.044187571714182416,0.015967703453784086,3.849714146984693,-0.07705019013045708,0.016390670076370774,3.96004820082002,-0.007093577249198131,0.021287090614990678,4.062145430159822,23.597158282136082,1.7091663576449223,5.593826325471208,2.737292214732712,10.002824608487742,13.806238448696618,35156.24999999999,0.07031249999999999,0.22741141790581645,0.48129461507917154,1.0088267461398202,3.190865631952987,37.48127730693794,0.025109868008299063,0.14514210100580638,0.7977520427304299,0.650902048673217,-0.02138562980827134,1.3705428484652098,3.3359341963130436,101.45763241063707,0.002789574987667279,0.5568088699597646,1.3726793939710473,31.62447773823716,-0.0012999596249333443,0.05220375973722879,0.26213490235808995,0.5372037178685669,-6.404874271325778e-06,0.0028664567653803185,0.02009759589934793,0.0031798301637508946,1.4341704650821965,0.4791287404039523,0.34839476122717233,1.0078124572519693,0.004428460719763207,1.0033839965322062,0.003409438058025011,0.008962902866228275,0.15195032140896672,70.96623050354825,0.30706025711687407,48065.708188788085,14866.326296368507,85188.50017221435,-87885.11863713518,173073.61880934954,-201934.2918112119,0.727142272729124,367.97087263023536,2.209103376882018,36914463.88898925,292937.84698160127
aircraft_102,I,3,13.206768475455641,0.07098395760118052,0.020635322511916153,3.7351284058473655,0.0129205848767809,0.015320549650910129,4.044345025006418,-0.053294140782792,0.016440428222398485,3.75220608044525,0.07167898469816185,0.01560859198969798,3.8771707968901348,0.060158689811435316,0.020530208369694613,3.8836819658302195,23.16052701083143,1.66371222488107,5.519283127218299,2.62309804394232,9.8444469272054,13.920993465373527,108072.91666666667,0.21614583333333334,0.29006503635312275,-0.2768384190869066,0.6695884445258786,2.078906766586419,15.749645859753702,-0.021341878053475878,0.09924935348891738,0.5488822924349464,0.3091772978045253,0.010093117982045654,1.3730874937727173,3.09955591766527,101.81544137562466,0.002241073173012081,0.5511977955094559,1.3528939685445154,30.990051282711985,0.00027607964738121145,0.045521168851139576,0.11228391268777584,0.4082338476084947,3.3009183688313228e-06,0.0026150235731572063,0.006738846814983084,0.0026464450042969945,1.2317350664757014,0.5187186547491642,0.2812168038098193,1.011950846473521,0.004739253930952078,1.0072115925425689,0.004192242325914786,0.011946405658852004,0.20651382278999347,71.45059232713031,0.31733964054814684,49295.298056322965,14276.419278939336,116334.21206320172,-86696.14377474124,203030.35583794297,-200704.70194367704,0.5421374404701268,398.37592684735813,2.1181266123143327,37858788.90725603,330895.0136439976
aircraft_102,I,4,14.78961246910818,0.011919069032231746,0.018531039753570802,3.2900806938895517,-0.009405098234622765,0.011615595038230246,2.9063577439951054,0.0097857182956315,0.012687354785717595,2.851589276298918,-0.012928651240548405,0.012316472190219791,2.758953737272398,0.045971214523131465,0.018092472219799583,3.2089427519199427,24.64169969178324,2.1400210398456125,5.193355326554219,2.7988737285700287,9.662051052044754,11.514699730971321,139322.91666666666,0.2786458333333333,0.0,0.5535407318289182,1.9267758225041447,5.718005005819453,120.56617235940652,0.05105205877008766,0.27119677210876525,1.5028744140687973,2.2846200572063404,-0.041665165263853776,0.9581134702459764,3.138359632268457,49.66474002461559,0.0022229849343072413,0.41504890292111,1.1565716738479654,17.571594414759588,-0.002049010651952343,0.05090249889930681,0.40054107142065953,0.5112667792526118,-1.1765669992829996e-05,0.0027086655808864634,0.0323492846936505,0.0028394219644468505,1.340243091559325,0.36417877836229184,0.23964798370107035,1.0628869930283362,0.0103929859852122,1.0524940070431241,0.014157515582765687,0.024545262964728268,0.36816774267768243,73.12758214404222,0.3099276618474699,48053.037954329775,25393.81438489234,386439.4402027807,-82830.22956303891,469269.6697658196,-201946.96204567023,0.6580503805816605,279.68930178224014,2.429154986989011,36904733.14892527,593213.1707924575
aircraft_102,I,5,13.125463487840358,-0.00024708159646413244,0.02165970273512369,3.736331452485902,-0.03289965567263735,0.015858529602317897,4.175727755378686,-0.011690263808405281,0.016613764561482045,3.905272936200541,-0.01551888474278448,0.016413640057255284,4.015975914351427,0.021277985694434585,0.021222986569444536,3.722226833521581,24.962971651035073,2.103457748188117,5.809935880814914,2.8049136837264728,10.186579772507988,11.867588817763398,177083.33333333334,0.3541666666666667,0.3795155521722233,-0.23536266612214443,0.46658995584321733,1.4288353069744328,8.193053144936986,0.00021482625786455243,0.06366988727858307,0.2678225767941306,0.12161702089165628,0.0213595348372886,1.4238150208033382,3.3783101125351735,109.49609393245852,-0.012160085033080303,0.5616991012976589,1.3299446380573174,32.19668230279416,0.002062153267298158,0.06302837848225035,0.4628725821033382,0.7834353071293264,3.173525531736224e-06,0.003143283453465938,0.02994193361726872,0.0038236532438175605,1.0872877438056268,0.5388843384837795,0.27791102690023983,1.0083869094942945,0.003558242985426429,1.0048286665088682,0.005858844786796068,0.011839469018926106,0.19787810817024137,70.42668572073637,0.31123589407795965,49692.43049971034,27943.490999897745,491831.94501651975,-42073.89635461992,533905.8413711396,-200307.56950028965,0.5157155386667542,413.8631719555426,2.6099927918421058,38163786.62377754,763052.8203970381
aircraft_102,I,6,29.21988646307377,-0.051861538954910066,0.020780731432271066,3.943956919721826,-0.04039213892132852,0.013858335827090701,3.624235761656501,0.038886591625298284,0.014410648226456121,3.460921961359856,-0.05778697136939049,0.01469241662407935,3.556115961537246,-0.05010837710778415,0.020523579895691785,3.9674911828914223,21.278930023469428,1.5633099975308689,5.049189662518258,2.6846303899630297,9.91897088466399,13.611459056155148,92447.91666666667,0.18489583333333334,0.2670298519867676,-0.30199269611197804,0.7336877806514649,2.2641718557050132,18.884920439467603,-0.02095103466657317,0.10265981791769377,0.5700773867531722,0.32933952205481964,0.015405882032187526,1.203762843260788,3.4556733695380495,78.26124549689027,0.0010610489063553883,0.5116846303525588,1.3882205262415896,26.70587324990927,0.000525060097666585,0.04390743884713811,0.11697775151164203,0.37984335822160287,4.316881387686057e-06,0.002492033299788825,0.008723220928634492,0.002403366209253142,1.3586260356119115,0.3984515650149863,0.34206659486920643,1.0114780883713133,0.0018760721753727748,1.0096020161959405,0.0038467081385006314,0.010884211865324556,0.18939855179572312,70.37646872220519,0.30628348501607383,46710.99429844745,19925.778213704438,202280.6919025414,-65804.15992594088,268084.8518284823,-203289.00570155255,0.8584897761823093,306.0108019315095,1.914137065474395,35874043.62120765,388730.65890104027
aircraft_102,I,7,25.158059855649437,0.008547345797627148,0.019279994613298913,3.9438335048478286,-0.029880269520731643,0.012469195250010874,3.299729330076726,0.0023624080672087285,0.013348305526967967,3.319053720274335,-0.02379552971786134,0.013231641148892956,3.215027454436155,0.03240315304358682,0.018813909837000993,4.0537497642377645,21.532676259925008,1.7895415659740883,5.014888559800798,2.760209991874841,10.14291908796588,12.03250970491109,195312.5,0.390625,0.3976100713315905,0.0680700016516606,0.1446362306985895,0.4724486340668179,0.7665949306665806,-0.005413241180541925,0.033934767937866414,0.1276559906335025,0.035426149652266835,-0.00818489455324847,1.084915105340274,3.351437504954466,63.56382002789464,0.01011879546786371,0.46555859642398006,1.3827020977078446,22.118414066050654,-0.001458211673609292,0.050026436951127504,0.33734835329466367,0.4934398427361064,-8.280673449644831e-07,0.002479022376416796,0.02082641290908781,0.0023783288672181635,0.9404977265122897,0.3343977780106974,0.3310731546170144,1.0096698713470913,0.0011199117054187533,1.0085499596416725,0.003867476728070588,0.009022876775296569,0.08342741591582964,71.08666588897646,0.322300173885199,47173.76597604856,41508.564958030016,471252.38135283376,-499312.73493498383,970565.1162878176,-202826.23402395143,0.9900578783344169,256.8174935122156,2.059310230228485,36229452.2696053,1142906.708530997
aircraft_102,I,8,24.87189289396401,-0.05875743967795505,0.021575394977004073,3.8912361847887516,-0.008881989658527123,0.014852305389788352,3.904023275809697,0.03901665923339097,0.015454712902327148,3.656520058355573,-0.04758707759736204,0.0156621165744943,3.7244301215433926,-0.07805564778771988,0.021561566487279363,3.865313173237101,24.388117665744915,1.8354165274529584,5.769364830483649,2.772719691304816,10.030711137960365,13.287511200298908,59895.833333333336,0.11979166666666667,0.22606723910015245,-0.5876293352326855,1.170966556406706,3.7281400508719518,51.49412735546961,-0.029524506463058427,0.1667906781262389,0.9161372881106233,0.8607248037509341,0.025400444124366522,1.3250876088015484,3.3753699027839805,94.85112709230052,-0.0031475884038493418,0.5182717430509529,1.333172029253781,27.39878170969897,0.0014936182172484603,0.050707810527319826,0.3000384434860571,0.5069820499391323,7.285093809302222e-06,0.002736237363216789,0.023019667667032277,0.0028974875684362315,1.4794589700831995,0.46796975527476237,0.32360948955270624,1.0118963468868,0.000945766795991394,1.0109505800908087,0.0042779029837154035,0.010622347001189908,0.17859971781104816,69.07668083954619,0.2968584761699039,45459.60195137382,24850.01719564855,101176.06571817386,-488457.28652443236,589633.3522426062,-204540.39804862617,0.6915179579558579,359.4007720510175,2.309294226521476,34912974.29865509,667707.9883986553
aircraft_102,I,9,27.754584277435992,-0.06101256859622513,0.022281426390220474,3.9876179342688505,-0.028298830186023086,0.015825691748058007,4.196092807011635,0.05016100929282227,0.016258033378554467,3.9078796226077874,-0.05780736345975798,0.016598239807826518,4.036214892348749,-0.07248100536586598,0.022195532113987174,3.905720804648198,22.540083039512748,1.6517432527167912,5.3627413265698,2.6603127679459733,9.86738614979121,13.646238906948017,110677.08333333331,0.22135416666666663,0.3880421613905704,-0.1397492507507809,0.22895421239707767,0.713536492358759,2.1584965337931235,0.0016706832823233432,0.029978792871533735,0.11880103068059104,0.027045576139924702,0.011179148662220383,1.4059008372680115,3.207598146791043,106.74083543016822,-0.006706499405971716,0.5764224443017252,1.3759652296577531,33.895396765763884,0.001124168686114321,0.0532421243529222,0.24923098792944767,0.5586895494868336,1.5950262994847391e-06,0.0028917134676722253,0.016030635299824774,0.003236097608088393,0.933835265728337,0.5020232221722817,0.3386608476392804,1.0108333338666118,0.002790298902682872,1.0080430349639289,0.0035032721163152114,0.006502096959801588,0.10453149075681512,70.09775404622475,0.31038499973825867,47052.93335399284,29671.07636113572,469651.3621693255,-97139.10136959578,566790.4635389213,-202947.06664600715,0.6745919963102036,385.5538346283123,2.076444437806529,36136652.8158665,754862.5039743279
aircraft_102,I,10,22.181884262191662,0.05391236884880151,0.02133085583119375,4.214208042713996,0.0010996908259276433,0.01612331470980707,4.321073536546203,-0.04486631755722267,0.017142254337207882,4.143546846225578,0.03549522446559228,0.016513519364270063,4.155105586528751,0.033305638140167154,0.02135826739630514,4.200549955757738,27.712097158986044,2.2069120488839014,6.501064301089049,2.728979183655282,10.051099606404069,12.556955848331539,171875.0,0.34375,0.3931583203112216,0.05813699818888576,0.20349278607501606,0.595701873889679,1.343676736289603,-0.005967686613502078,0.03950028081030561,0.14361136140347872,0.04787656402829908,-0.01132059869213169,1.4395241500094502,3.356323238140397,111.90732845841964,0.011279100505503892,0.600082807007211,1.3456328328733063,36.743112524134425,-0.001664898971736201,0.06143518541508037,0.383212205245763,0.7440796174275639,-1.567332993173671e-06,0.0031689475639321337,0.023812823984286437,0.0038863434432403533,0.9182321291270186,0.5132243297148584,0.34944954465279043,1.0085174954362846,0.004074319564313687,1.004443175871971,0.005862977132442728,0.01032561617560735,0.10456951399122622,71.3493730475613,0.32192858319003986,47198.3495028727,32818.18079078821,176619.13890417575,-480617.3782797108,657236.5171838866,-202801.6504971273,0.6808904496927116,394.1562852210113,2.6288711974299264,36248332.41820622,912978.3325825047
