original_snr,original_peak_value,original_energy,doppler_shift,processed_snr,snr_improvement,processed_energy,signal_idx,transient_length,steady_length,transient_ratio
12.888850030198274,0.87939453,131.5580691626119,37871.46951588313,25.326117858793076,12.437267828594802,111.48574592474571,1,230,538,0.2994791666666667
15.52902837782873,0.47460938,26.59792707034005,31113.22124037214,20.70513866071107,5.176110282882341,122.09597412526128,2,230,538,0.2994791666666667
13.184154478872827,0.25146484,7.147367234329323,37387.427648952245,23.306531170816598,10.12237669194377,92.26588659267958,3,230,538,0.2994791666666667
13.17782270455957,0.24023438,6.557480562921219,33687.94598167139,14.088070896481682,0.9102481919221113,106.42521453822543,4,230,538,0.2994791666666667
14.989925211562587,0.46435547,28.456093533001106,25466.517251518835,18.20220135276662,3.2122761412040344,150.8208408664448,5,230,538,0.2994791666666667
16.116939285085998,0.5463867,40.80827636642469,30391.6123699295,25.448548765552303,9.331609480466305,128.5970295734079,6,230,538,0.2994791666666667
13.405648827128747,0.2705078,8.145483967842875,32039.062460844994,17.44013818423993,4.034489357111184,107.02015806597589,7,230,538,0.2994791666666667
16.247356735454417,0.45166016,26.504700380201495,28465.5588784719,24.391429175058263,8.144072439603846,76.91828466651461,8,80,688,0.10416666666666667
11.997687435312221,0.2685547,7.400063516502053,36372.18663767238,16.37855990288105,4.38087246756883,149.6285361726887,9,230,538,0.2994791666666667
11.92261000764119,0.14990234,1.9354362479451177,49739.964728599865,10.73790888882284,-1.1847011188183494,161.58068760837918,10,230,538,0.2994791666666667
12.254783406148455,0.31201172,10.192565954267971,39794.04532561236,13.664250396251152,1.4094669901026968,83.68898447557781,11,230,538,0.2994791666666667
12.379574493638136,0.20166016,4.278157475913942,40550.27509615325,16.4605181973698,4.0809437037316645,159.23431929011116,12,230,538,0.2994791666666667
15.264653164727388,0.4267578,25.475547849700202,28123.820367020748,16.109222795515407,0.844569630788019,161.2943475977997,13,230,538,0.2994791666666667
11.976811635932453,0.2055664,4.854356749787307,41801.75055990773,17.405679455295548,5.428867819363095,110.21888286375861,14,230,538,0.2994791666666667
12.026660783297892,0.36914062,14.66989518254239,37129.455602722366,15.645658743303363,3.618997960005471,107.78340559593468,15,230,538,0.2994791666666667
13.27314077534388,0.2607422,7.704717883466776,32639.538867640094,18.396592671572638,5.123451896228758,116.69762729638418,16,230,538,0.2994791666666667
12.007498282160736,0.29492188,8.917783982061893,46597.80478255167,15.956051112429577,3.9485528302688415,111.51913750206597,17,230,538,0.2994791666666667
14.715472015938527,0.578125,43.43348752894935,26532.638923978564,14.466495717035713,-0.24897629890281436,161.3108405144419,18,230,538,0.2994791666666667
13.72120149062766,0.3173828,12.757939120620243,33316.13810422151,24.03085515776077,10.309653667133109,145.8507008552227,19,116,652,0.15104166666666666
17.817358151217697,0.73095703,69.58567977009108,31470.57489679963,18.403272588126757,0.5859144369090608,130.25222045929357,20,230,538,0.2994791666666667
11.634095092068652,0.30517578,11.034559690888237,27898.46756917956,25.901698968763647,14.267603876694995,119.06629240297914,21,230,538,0.2994791666666667
16.498289897225746,0.5126953,40.757281238540536,35089.569452444666,20.10718020361905,3.6088903063933024,110.64609953117838,22,230,538,0.2994791666666667
13.312407718765535,0.23486328,6.704250325791994,39751.167585776726,15.3224111046387,2.0100033858731656,134.8931691513754,23,230,538,0.2994791666666667
12.43671727190346,0.19238281,3.6266446098831553,41188.293545878776,17.832637382243558,5.395920110340098,128.88968287988362,24,230,538,0.2994791666666667
11.871324578441563,0.16992188,3.1068625518686046,36979.10684701984,14.21633296327151,2.3450083848299474,138.0716409530807,25,230,538,0.2994791666666667
15.578496880020484,0.42871094,24.279094694098056,32623.85243486099,25.860382879644007,10.281885999623523,99.27839436697555,26,230,538,0.2994791666666667
13.155163658293924,0.41357422,17.970328094248956,35170.227667355764,14.35750970639106,1.2023460480971355,162.76604051480297,27,230,538,0.2994791666666667
12.716331679835225,0.40820312,21.357641228922667,39540.9890182619,27.06213814160257,14.345806461767346,127.7461392712814,28,230,538,0.2994791666666667
11.735757537064686,0.2529297,7.245947383584719,44904.78625776915,17.213706495955485,5.477948958890799,164.91356284904413,29,230,538,0.2994791666666667
11.812113039604267,0.32373047,10.090126960953617,41350.763177525114,23.493370771461777,11.68125773185751,114.83593372039486,30,230,538,0.2994791666666667
12.72471226994709,0.60791016,48.18577484054191,38402.85414289302,33.314467552059725,20.589755282112634,108.92560184428204,31,230,538,0.2994791666666667
11.469240215813379,0.18115234,3.9872317319326673,44383.82114440369,19.057285107531314,7.588044891717935,158.420048662627,32,230,538,0.2994791666666667
16.262950619524396,0.4375,28.134641204521152,27713.287470216328,22.629781162019302,6.366830542494906,96.5663939151456,33,230,538,0.2994791666666667
11.947172920777597,0.18115234,3.260238887767164,39138.10702658968,19.879392672646787,7.932219751869191,134.54623759886366,34,230,538,0.2994791666666667
12.014594424947804,0.19384766,3.7419702863970477,39581.176791528014,20.855961238210156,8.841366813262352,124.91564634593439,35,230,538,0.2994791666666667
14.27862857184613,0.4326172,24.447275492800962,25742.526278550842,20.672282412063247,6.393653840217116,130.72699241200237,36,230,538,0.2994791666666667
15.353496203799732,0.38720703,19.329202881400175,33044.57550815245,17.148085103122384,1.794588899322651,95.78211596059859,37,230,538,0.2994791666666667
15.11837586334352,0.49365234,35.555378928950105,25182.827391024482,33.42730408908076,18.308928225737237,120.78390539689323,38,230,538,0.2994791666666667
14.275836219369168,0.35791016,14.983140982894927,31793.60350297372,18.31108242707703,4.035246207707861,133.5336782451357,39,230,538,0.2994791666666667
12.817641891502646,0.53515625,45.68814773844796,22500.91695209922,25.558227449993826,12.74058555849118,116.78208820078925,40,230,538,0.2994791666666667
11.403978676939563,0.26416016,7.150697194003372,45262.7430603526,21.52342033338715,10.119441656447588,134.4846942057082,41,230,538,0.2994791666666667
10.802726553393525,0.39404297,13.581807342974493,32644.539190096275,20.62373402137196,9.821007467978434,118.53019745198719,42,230,538,0.2994791666666667
11.763379468623743,0.2109375,4.147889843860769,33814.226414247954,20.996880959183724,9.23350149055998,140.3463719329335,43,230,538,0.2994791666666667
13.797098615440863,0.5942383,36.354091679736925,38033.0319243182,27.4221264124089,13.625027796968038,149.68706518003202,44,230,538,0.2994791666666667
13.57358550098793,0.9194336,136.6850420667172,38765.38635103892,22.255100387192638,8.681514886204708,88.08593819741608,45,84,684,0.109375
15.074441072385598,0.3095703,13.488242338196368,31679.151299315778,26.469950398139947,11.395509325754348,114.07433623321384,46,230,538,0.2994791666666667
14.755031464548889,0.75097656,78.1809336700642,40601.41019892036,16.415698519038596,1.660667054489707,138.8925253787947,47,230,538,0.2994791666666667
16.69357305289166,0.4248047,25.429297478313774,26948.86237327825,17.487560810625663,0.7939877577340013,141.6420823513563,48,230,538,0.2994791666666667
13.347435832775618,0.4580078,30.45922701617672,27950.74167371904,23.48991345001634,10.14247761724072,109.7109696867962,49,230,538,0.2994791666666667
