original_snr,original_peak_value,original_energy,doppler_shift,processed_snr,snr_improvement,processed_energy,signal_idx,transient_length,steady_length,transient_ratio
18.22225243907977,0.71972656,58.51420417989843,58200.03351009235,11.315096049593018,-6.907156389486753,88.92123362704942,1,82,686,0.10677083333333333
16.912113020390404,0.7192383,55.29216797656892,55834.52860889989,11.08760039415559,-5.824512626234814,97.87749730995968,2,230,538,0.2994791666666667
17.351338359740055,0.765625,80.45949682819851,57428.88589655113,9.375870038719626,-7.975468321020429,87.06095583721589,3,230,538,0.2994791666666667
15.487368112029277,0.59033203,28.858423693153284,62767.04512683213,7.88191845990057,-7.605449652128707,74.33517496728014,4,230,538,0.2994791666666667
15.451981909141237,0.67871094,58.90380265000238,59335.076140747406,10.512017054706916,-4.93996485443432,95.79141659128479,5,230,538,0.2994791666666667
17.390300378859152,0.67822266,61.67552708629889,57637.321970207384,10.90040967716748,-6.489890701691673,127.75666099888106,6,230,538,0.2994791666666667
16.385565988982243,0.6621094,60.863171909234275,60981.94756103794,8.046476982830258,-8.339089006151985,146.39874037774018,7,82,686,0.10677083333333333
15.607253442100756,0.6040039,43.00727479973104,65806.21174012634,10.183907611732526,-5.4233458303682305,111.13755788881701,8,230,538,0.2994791666666667
17.96375803989175,0.7939453,89.34632490582425,44663.40330237281,18.4110984763695,0.4473404364777487,148.99935051532293,9,230,538,0.2994791666666667
17.68734472704577,0.88916016,103.42864094281131,51892.54545769247,14.87547708103441,-2.8118676460113594,109.35693813669903,10,230,538,0.2994791666666667
17.793032622237746,0.8540039,117.60589090523492,54993.882053474175,11.732367521676396,-6.06066510056135,134.49614165048632,11,230,538,0.2994791666666667
14.227317381890028,0.7285156,38.40949757352607,73625.69229631027,10.620570288036383,-3.6067470938536452,84.61496759668506,12,230,538,0.2994791666666667
15.470378919294486,0.6459961,44.04884842734266,52937.63831124039,9.262502196567798,-6.207876722726688,121.02626082962709,13,230,538,0.2994791666666667
16.373073088970425,0.7421875,53.95969609302617,46950.17127091971,18.56327641495856,2.190203325988133,53.24335427106656,14,230,538,0.2994791666666667
14.74206501823383,0.60839844,34.032261705019664,49100.369504155664,12.830284660132527,-1.9117803581013035,53.81561682021758,15,82,686,0.10677083333333333
17.87856246937199,0.69677734,70.767016052406,53129.35219891029,8.21339076792285,-9.66517170144914,155.47822021272808,16,230,538,0.2994791666666667
17.730101376786187,0.86328125,94.85811427950316,56500.87367723035,9.273723161388258,-8.45637821539793,142.35152427450146,17,81,687,0.10546875
17.002793612130095,0.69628906,43.80841730047436,61992.676836578845,13.539284243201061,-3.4635093689290333,122.61466828290591,18,230,538,0.2994791666666667
17.35532834067111,0.75390625,75.58852658040738,50216.174159286886,9.166561216224377,-8.188767124446734,104.05744383942326,19,230,538,0.2994791666666667
11.26137828749343,0.9995117,163.27703035123972,62227.79243711459,8.433460012108764,-2.8279182753846666,169.09409196316835,20,230,538,0.2994791666666667
15.94432296102333,0.7944336,98.66346376690004,57501.27491490748,12.359319885217854,-3.585003075805476,126.47162400625237,21,86,682,0.11197916666666667
16.025794992386484,0.7866211,77.62990376962324,58682.5264725206,9.38394715658482,-6.641847835801663,148.3706643860717,22,230,538,0.2994791666666667
15.079864539638177,0.6635742,32.28849768252777,68279.25343105265,11.57520745543267,-3.5046570842055065,85.86264344647934,23,230,538,0.2994791666666667
16.952689117217695,0.7783203,96.95858998329997,47976.346167281954,15.122777167628206,-1.8299119495894889,43.71635872167297,24,230,538,0.2994791666666667
16.52070027133452,0.63720703,35.53332634500165,62812.44115676539,8.62791754794472,-7.892782723389798,109.83681704017212,25,230,538,0.2994791666666667
17.309548341277782,0.8808594,135.26942743920088,59311.84899740058,9.832381292457278,-7.477167048820505,111.30851108812686,26,230,538,0.2994791666666667
17.078278016961242,0.87353516,134.68758489474777,59282.44895480528,10.378484228359035,-6.699793788602207,101.4147319957583,27,230,538,0.2994791666666667
14.499361291389526,0.9892578,119.90111945080744,58458.95221616529,6.53344833010105,-7.965912961288476,128.20622137697114,28,230,538,0.2994791666666667
14.386836342547324,0.75634766,87.76410674011393,56537.877230701735,9.35905215495405,-5.027784187593275,119.77197850793462,29,230,538,0.2994791666666667
17.038044386210967,0.73583984,52.26330221081601,52299.965681327965,13.64248899603627,-3.395555390174696,108.56633851836094,30,230,538,0.2994791666666667
18.300296606841595,0.72509766,56.18514554753173,56617.339186440295,10.667224503039417,-7.633072103802178,157.7264850194536,31,230,538,0.2994791666666667
16.334184424307207,0.6376953,43.27462144089694,62632.07215735193,10.496563930436459,-5.837620493870748,78.89967757886927,32,230,538,0.2994791666666667
15.624517512316213,0.76464844,44.84760725467864,59916.91054106317,6.939898999737206,-8.684618512579007,113.44421789081547,33,230,538,0.2994791666666667
17.596160556450794,0.72314453,50.57463046528656,55486.724312478706,13.980769583197842,-3.6153909732529517,137.78554903437637,34,230,538,0.2994791666666667
17.46175641083879,0.76123047,64.81205302352762,59513.11322581156,9.095854730480198,-8.365901680358593,102.18735426991452,35,230,538,0.2994791666666667
18.778656925064542,0.69140625,61.418710330705935,53359.31915763691,19.470093671245195,0.6914367461806528,106.58605674059355,36,230,538,0.2994791666666667
15.694904022590707,0.69140625,45.14177755950973,62189.380670058745,12.56681507015536,-3.1280889524353466,132.49251488004134,37,230,538,0.2994791666666667
14.98763522955517,0.66552734,35.02545122053834,56487.86506019086,6.831208284896101,-8.15642694465907,96.97700389787695,38,230,538,0.2994791666666667
17.04398781373139,0.65527344,52.3331592287189,47698.18149784119,15.400477379656074,-1.643510434075317,71.8897920962728,39,230,538,0.2994791666666667
17.342322888594047,0.796875,119.89974827538325,61148.69393962759,8.381351572720787,-8.96097131587326,150.3281706332711,40,230,538,0.2994791666666667
15.196214919600052,0.6640625,41.08334046009603,62031.735924465596,9.117061367712234,-6.079153551887819,123.41316666644175,41,109,659,0.14192708333333334
16.709581403196342,0.5805664,29.771485981849057,65231.157580431485,8.622853458549983,-8.08672794464636,110.07831769993142,42,97,671,0.12630208333333334
14.73994591423818,0.7294922,53.88339667994743,53201.135736832606,9.631296733959097,-5.108649180279084,103.48989075722011,43,230,538,0.2994791666666667
18.06250174653878,0.8881836,99.03006398994434,55637.53926531483,11.850346315178237,-6.212155431360541,152.45428575096082,44,230,538,0.2994791666666667
17.75080152570574,0.734375,61.37825506815243,59891.120517892065,9.474234977220457,-8.276566548485283,176.7374969668665,45,230,538,0.2994791666666667
14.539420980396272,0.6743164,51.73561860664472,49044.59285077852,14.591730869951833,0.05230988955556093,54.010927928993695,46,230,538,0.2994791666666667
17.511098680943324,0.7109375,63.16010754772746,46225.894054501216,15.48392538944912,-2.027173291494204,86.22609518035071,47,230,538,0.2994791666666667
16.926700838576558,0.6904297,59.28938804863678,59182.06061127337,7.082696906036499,-9.844003932540058,184.95229047473384,48,230,538,0.2994791666666667
